"PUMA_CODE","STATE_NAME","STATE_ABBR","STATE_FIPS","PUMA_NAME","METRO_STATUS","POP10","POP17","ALAND_SQMI","AWATER_SQMI","INTPTLAT","INTPTLONG","DENSITY","URBAN_STATUS"
"1200904","Florida","FL","12","Brevard County (Southeast)--Palm Bay City, Grant-Valkaria & Malabar Towns PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",127851,133017,144.552,11.705,27.938313,-80.614213,884.463722397476,"Rural"
"1201101","Florida","FL","12","Broward County (West)--Coral Springs & Parkland Cities PUMA","In metropolitan area: Not in central/principal city",144209,158356,837.002,1.043,26.247944,-80.605318,172.292300376821,"Suburban"
"1201102","Florida","FL","12","Broward County (North Central)--Margate & Coconut Creek Cities PUMA","In metropolitan area: Not in central/principal city",108754,118343,21.642,0.383,26.265249,-80.195688,5025.13630902874,"Suburban"
"1201103","Florida","FL","12","Broward County--Deerfield, Pompano Beach (North) & Lighthouse Point Cities PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",101332,108663,21.296,2.616,26.293574,-80.117012,4758.26446280992,"Suburban"
"1201104","Florida","FL","12","Broward County--Pompano Beach (South) & Fort Lauderdale (Northeast) Cities PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",117990,122713,27.034,2.513,26.227945,-80.127169,4364.50395797884,"Suburban"
"1201105","Florida","FL","12","Broward County (Central)--Tamarac, Oakland Park & North Lauderdale Cities PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",168134,180514,31.865,1.453,26.192954,-80.202669,5276.44751294524,"Suburban"
"1201106","Florida","FL","12","Broward County (Central)--Plantation & Sunrise Cities PUMA","In metropolitan area: Not in central/principal city",165230,180762,38.573,0.392,26.139171,-80.276045,4283.56622507972,"Suburban"
"1201107","Florida","FL","12","Broward County (Central)--Lauderhill & Lauderdale Lakes Cities PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",100306,106625,12.257,0.035,26.159354,-80.214097,8183.56857306029,"Suburban"
"1201108","Florida","FL","12","Broward County (East Central)--Fort Lauderdale City (Central) PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",138155,150253,29.002,2.711,26.11614,-80.151036,4763.63699055238,"Suburban"
"1201109","Florida","FL","12","Broward County (Southeast)--Hollywood (North) & Dania Beach (South) Cities PUMA","In metropolitan area: Not in central/principal city",101245,105877,27.962,94.922,26.149079,-80.06376,3620.80680924111,"Suburban"
"1201110","Florida","FL","12","Broward County (Central)--Davie Town & Cooper City PUMA","In metropolitan area: Not in central/principal city",112759,128200,39.114,1.083,26.074059,-80.284835,2882.82967735338,"Suburban"
"1201111","Florida","FL","12","Broward County--Weston, Pembroke Pines (Northwest) Cities & Southwest Ranches Town PUMA","In metropolitan area: Not in central/principal city",133224,139894,56.07,2.034,26.065426,-80.39128,2376.02996254682,"Suburban"
"1201112","Florida","FL","12","Broward County (South Central)--Miramar (West) & Pembroke Pines (Southwest) Cities PUMA","In metropolitan area: Not in central/principal city",128559,139654,35.058,2.249,25.985756,-80.352058,3667.03748074619,"Suburban"
"1201113","Florida","FL","12","Broward County (Southeast)--Hollywood (South) & Pembroke Pines (East) Cities PUMA","In metropolitan area: Not in central/principal city",117196,127485,18.162,0.752,26.006523,-80.20916,6452.8135667878,"Suburban"
"1201114","Florida","FL","12","Broward County (Southeast)--Miramar (East), Hallandale Beach & West Park Cities PUMA","In metropolitan area: Not in central/principal city",110973,123075,14.748,0.892,25.98355,-80.198665,7524.61350691619,"Suburban"
"1201500","Florida","FL","12","Charlotte County PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",159978,173002,680.279,178.022,26.868826,-81.940858,235.165277775736,"Rural"
"1201701","Florida","FL","12","Citrus County PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",141236,141451,581.696,191.598,28.843628,-82.524796,242.800363076246,"Rural"
"1201900","Florida","FL","12","Clay County PUMA","In metropolitan area: Not in central/principal city",190865,203273,604.36,39.188,29.987115,-81.858147,315.813422463432,"Suburban"
"1202101","Florida","FL","12","Collier County (Northwest) PUMA","In metropolitan area: Not in central/principal city",104015,115686,70.704,5.881,26.256117,-81.759908,1471.13317492645,"Suburban"
"1202102","Florida","FL","12","Collier County (Southwest) PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",108892,118024,69.501,191.12,26.033368,-81.752715,1566.76882347017,"Rural"
"1202103","Florida","FL","12","Collier County (East) PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",108613,123000,1858.119,109.689,26.120027,-81.304791,58.4531991761561,"Rural"
"1202300","Florida","FL","12","Columbia, Levy, Bradford, Gilchrist, Dixie & Union Counties PUMA","Metropolitan status indeterminable (mixed)",185748,184074,3508.027,475.225,29.67046,-82.766699,52.949421426916,"Rural"
"1202700","Florida","FL","12","Southwest Heartland--Highlands (Northwest), DeSoto & Hardee Counties PUMA","Metropolitan status indeterminable (mixed)",150505,152819,1684.929,42.006,27.356293,-81.712868,89.3242385880948,"Rural"
"1203101","Florida","FL","12","Duval County (Outer)--Jacksonville City (North & West) PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",117975,129014,402.371,93.653,30.48124,-81.506148,293.199559610409,"Rural"
"1203102","Florida","FL","12","Duval County (Northwest Central)--Jacksonville City (Northwest) PUMA","In metropolitan area: In central/principal city",118733,118683,58.939,4.52,30.355588,-81.715291,2014.50652369399,"Urban"
"1203103","Florida","FL","12","Duval County (North Central)--Jacksonville City (Arlington) PUMA","In metropolitan area: In central/principal city",102549,107240,33.829,11.556,30.346582,-81.570984,3031.39318336339,"Urban"
"1203104","Florida","FL","12","Duval County (East)--Jacksonville City (Beaches) PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",131674,138481,52.609,9.212,30.326315,-81.445646,2502.87973540649,"Suburban"
"1203105","Florida","FL","12","Duval County (Southeast)--Jacksonville City (Southeast) PUMA","In metropolitan area: In central/principal city",123350,137595,101.057,2.767,30.21591,-81.506472,1220.59827622035,"Urban"
"1203106","Florida","FL","12","Duval County (South Central)--Jacksonville City (Southeast River) PUMA","In metropolitan area: In central/principal city",113789,118742,51.641,21.667,30.191627,-81.618859,2203.46236517496,"Urban"
"1203107","Florida","FL","12","Duval County (Southwest Central)--Jacksonville City (Southwest) PUMA","In metropolitan area: In central/principal city",156193,161955,61.745,12.885,30.258128,-81.737811,2529.64612519232,"Urban"
"1203301","Florida","FL","12","Escambia County (North) PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",110392,118671,526.474,17.116,30.772884,-87.397559,209.68176966004,"Rural"
"1203302","Florida","FL","12","Escambia County (South) PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",187227,191195,129.987,201.127,30.345036,-87.255844,1440.35172748044,"Rural"
"1203500","Florida","FL","12","Flagler & Volusia (North Central) Counties PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",102614,112534,508.473,85.445,29.463708,-81.289985,201.808158938626,"Rural"
"1205301","Florida","FL","12","Hernando County PUMA","In metropolitan area: Not in central/principal city",172778,179122,472.539,116.483,28.567911,-82.464835,365.637545260814,"Suburban"
"1205701","Florida","FL","12","Hillsborough County (Central)--Tampa City (Central) PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",139898,150383,30.88,0.917,28.009786,-82.439698,4530.37564766839,"Suburban"
"1205702","Florida","FL","12","Hillsborough County (Southwest)--Tampa City (South) PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",156280,169477,57.642,130.861,27.855826,-82.50533,2711.21751500642,"Suburban"
"1205703","Florida","FL","12","Hillsborough County (Northwest) PUMA","In metropolitan area: Not in central/principal city",147714,156619,79.251,15.428,28.076451,-82.594606,1863.87553469357,"Suburban"
"1205704","Florida","FL","12","Hillsborough County (North Central) PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",154649,161434,61.061,6.467,28.09449,-82.489613,2532.69681138534,"Suburban"
"1205705","Florida","FL","12","Hillsborough County (North Central)--Tampa City (North) PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",146416,164322,103.194,3.41,28.105495,-82.346305,1418.84218074694,"Rural"
"1205706","Florida","FL","12","Hillsborough County (Northeast) PUMA","In metropolitan area: Not in central/principal city",125158,131376,208.96,5.951,28.045575,-82.170562,598.9567381317,"Suburban"
"1205707","Florida","FL","12","Hillsborough County (Central) PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",178275,202727,76.389,6.681,27.91168,-82.333549,2333.77842359502,"Suburban"
"1205708","Florida","FL","12","Hillsborough County (South County) PUMA","In metropolitan area: Not in central/principal city",180836,214970,402.836,75.836,27.753037,-82.289466,448.907247614414,"Suburban"
"1206100","Florida","FL","12","Indian River County PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",138028,147994,502.872,114.134,27.700638,-80.574803,274.479390381648,"Rural"
"1206300","Florida","FL","12","Apalachee Region (Outside Leon County) PUMA","Metropolitan status indeterminable (mixed)",192074,190943,5140.239,914.605,30.233979,-84.847008,37.3667450093274,"Rural"
"1206901","Florida","FL","12","Lake County (North) PUMA","In metropolitan area: Not in central/principal city",100839,109199,430.299,67.465,28.934495,-81.564189,234.346349863699,"Suburban"
"1206902","Florida","FL","12","Sumter (North) & Lake (North) Counties PUMA","Metropolitan status indeterminable (mixed)",131679,157526,287.851,52.41,28.868629,-82.022395,457.455419644191,"Rural"
"1206903","Florida","FL","12","Lake (South) & Sumter (South) Counties PUMA","Metropolitan status indeterminable (mixed)",157954,176355,767.164,131.601,28.58001,-81.912097,205.893394371999,"Rural"
"1207101","Florida","FL","12","Lee County (South & West)--Barrier Islands Region PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",120296,120591,139.141,366.823,26.542452,-82.101976,864.561847334718,"Rural"
"1207102","Florida","FL","12","Lee County (Northwest)--Cape Coral City PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",158207,177591,125.535,25.669,26.660124,-81.997589,1260.26207830486,"Rural"
"1207103","Florida","FL","12","Lee County (Northeast)--Lehigh Acres & North Fort Myers PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",136315,172162,217.233,6.755,26.675842,-81.697868,627.505949832668,"Rural"
"1207104","Florida","FL","12","Lee County (Central)--Greater Fort Myers City PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",100944,113804,79.463,13.323,26.628519,-81.825131,1270.32707046047,"Rural"
"1207105","Florida","FL","12","Lee County (Southeast)--Bonita Springs City & Estero (East) PUMA","In metropolitan area: Not in central/principal city",102992,116056,223.141,15.378,26.446808,-81.725895,461.555697966756,"Suburban"
"1207300","Florida","FL","12","Leon County (Outer) PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",139184,144436,614.902,33.93,30.479863,-84.345452,226.351516176561,"Rural"
"1207301","Florida","FL","12","Leon County (Central)--Tallahassee City (Central) PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",136303,141313,51.95,1.007,30.436037,-84.28905,2623.7343599615,"Suburban"
"1208101","Florida","FL","12","Manatee County (North) PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",107538,121606,369.634,37.701,27.570824,-82.340232,290.931029072001,"Rural"
"1208102","Florida","FL","12","Manatee County (West Central) PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",113948,124362,43.651,93.089,27.498646,-82.674194,2610.43275068154,"Suburban"
"1208103","Florida","FL","12","Manatee County (South) PUMA","In metropolitan area: Not in central/principal city",101347,117497,329.646,18.958,27.426775,-82.225023,307.441922547217,"Suburban"
"1208301","Florida","FL","12","Marion County (North) PUMA","In metropolitan area: Not in central/principal city",100021,104557,1218.485,62.24,29.254113,-82.025597,82.0863613421585,"Suburban"
"1208302","Florida","FL","12","Marion County (Central)--Ocala City PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",102804,104069,123.736,0.076,29.17706,-82.156572,830.833387211482,"Rural"
"1208303","Florida","FL","12","Marion County (South Central) PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",128473,135016,242.325,15.748,29.029023,-82.085043,530.168162591561,"Rural"
"1208500","Florida","FL","12","Martin County PUMA","In metropolitan area: Not in central/principal city",146318,155153,543.464,209.365,27.079954,-80.398211,269.232184652525,"Suburban"
"1208601","Florida","FL","12","Miami-Dade County (North Central)--Greater Miami Lakes Town PUMA","In metropolitan area: Not in central/principal city",114465,120943,29.321,4.295,25.926114,-80.361031,3903.85730363903,"Suburban"
